access,defibrillator:location,defibrillator:location:pl,description,description:pl,indoor,latitude,location,longitude,note,note:pl,opening_hours,operator,osm_id,phone,wikimedia_commons
customers,"W środku sklepu LIDL, po prawej stronie od wejścia
poniedziałek - sobota 06:00 - 22:00",,,,yes,52.4164456,,16.8902373,,,,,10933664506,,
customers,"Uniwersytet Medyczny w Poznaniu, na parterze, na wprost wejścia
poniedziałek - piątek 07:30 - 20:00",,,,yes,52.4066608,,16.889608,,,,,10933694505,,
yes,Izba Przyjęć Szpitala Ginekologiczno - Położniczego,,,,yes,52.4096419,,16.8959705,,,,,10933699306,,
customers,"Centrum Kongresowo-Dydaktyczne Uniwersytetu Medycznego im. Karola Marcinkowskiego,
parter, po lewej od wejścia",,,,yes,52.4074194,,16.8888734,,,,,10933734305,,
private,U ochrony budynku Nicolas Business Center,,,,yes,51.1118821,,17.0260447,,,,,10936598009,,
,OSIR Milicz,,,,,51.5089794,,17.2868227,,,,,10936634106,,
customers,W Budynku MPK przy wejściu,,,,no,51.1210301,,17.0594551,,,,,10936643305,,
customers,Przychodnia AMICUR I piętro.,,,,yes,51.1227733,,17.0539016,,,,,10936643306,,
customers,Przy wejściu budynku firmy Elektrotim,,,,yes,51.1317876,,16.9506621,,,,,10936647005,,
customers,Sąd Rejonowy w Miliczu,,,,yes,51.5262444,,17.2718082,,,,,10936653605,,
customers,W siedzibie MSPDION,,,,yes,51.5251697,,17.2664209,,,,,10936653805,,
customers,Milickie Centrum Wsparcia Capitol,,,,yes,51.5270855,,17.2778579,,,,,10936654205,,
customers,Srodowiskowy Dom Samopomocy przy MSPDION,,,,yes,51.5267463,,17.2837341,,,,,10936654605,,
customers,W ośrodku zdrowia,,,,,51.0371832,,17.1408273,,,,,10936654606,,
customers,Wielton Polska,,,,yes,51.2287633,,18.584934,,,,,10936655806,,
yes,Na stacji paliw MOYA w Rejowcu Fabrycznym,Na stacji paliw MOYA w Rejowcu Fabrycznym,,,yes,51.1177969,,23.2458557,,,24/7,Stowarzyszenie Inicjatyw Społeczno-Kulturalnych SZANSA,10936660193,,
,Langendorf Polska- Przy wejściu,,,,,51.2380029,,18.5827703,,,,,10936660205,,
customers,Wielton Polska,,,,yes,51.2345501,,18.5854525,,,,,10936660705,,
,Amazon- w pomieszczeniu ratowników medycznych,,,,,51.0358505,,16.9479024,,,,,10936660706,,
customers,Centrum ZEN w gabinecie zabiegowym,,,,yes,51.0990671,,16.941244,,,,,10936664105,,
customers,Endress + Hauser- na recepcji przy windach,,,,yes,51.1469,,17.028873,,,,,10936664107,,
,Bierutowska Park- przy wejściu na parterze,,,,,51.1500185,,17.1296384,,,,,10936668905,,
customers,WPP- Na recepcji,,,,yes,51.1476945,,17.0254383,,,,,10936669406,,
customers,Castorama przy wjeściu,,,,yes,51.0458439,,16.9523237,,,,,10936678105,,
customers,Ikea przy wejściu głównym,,,,yes,51.0475975,,16.9549335,,,,,10936678405,,
customers,Aluwind - przy wejściu na produkcję,,,,yes,51.0318042,,16.948703,,,,,10936679405,,
customers,Amazon- w pomieszczeniu ratowników medycznych,,,,yes,51.0402353,,16.9409154,,,,,10936681805,,
yes,"Biurowiec LOT. Na ścianie w głównym lobby, naprzeciwko recepcji.",,,,yes,52.1827579,,20.9689667,,,,,10936758805,+48 22 6069796,
yes,Na ścianie dyżurki ochrony przy szlabanie.,,,,no,53.3750609,,20.4057746,,,,,10936825305,,
yes,Na ścianie przy wejściu,,,,no,52.227442,,20.2410321,,,,,10936852605,,
yes,Na ścianie przy wejściu,,,,no,52.2544116,,20.278528,,,,,10936859805,,
,,,,,yes,50.2464004,,21.783789,,,,,10936944623,,
customers,"Na ścianie przy wejściu, obok bankomatu.",,,,yes,52.2275719,,20.2679281,,,,,10937069905,,
yes,Na ścianie Remizy,,,,no,52.0903949,,16.5772082,,,,,10937185106,,
,Na ścianie przy wejściu głównym do kościoła od ul. Szerokiej,,,,no,52.3233781,,21.1668434,,,,,10937980718,,
yes,"Sklep Biedronka przy ul. Napoleona, na ścianie przy wejściu do sklepu",,,,no,52.3267864,,21.1909082,,,,,10937980719,,
yes,"Urząd Miasta Kobyłka, ściana zewnętrzna od ul. Wołomińskiej przy bankomacie PKOBP",,,,no,52.3369484,,21.2139651,,,,,10937980720,,
yes,Zakrystia parafii,,,,yes,50.1950708,,18.9700031,,,,,10938993848,,
yes,Defibrylator AED znajduje się na ścianie budynku OSP.,,,,,51.3701323,,18.43281,,,24/7,Ochotnicza Straż Pożarna Lututów,10939945471,,
,Na ścianie przy recepcji,,,,yes,52.2108158,,20.952076,,,,,10939996100,,
customers,Hilti Serwis- na hali produkcyjnej,,,,yes,51.037521,,16.8988982,,,,,10942391605,,
yes,Przy wejściu do Urzędu Gminy,,,,no,49.9980052,,19.5123987,,,24/7,Urząd Gminy Spytkowice,10942757723,,
yes,Komenda Policji,,,,,49.8822451,,19.4961234,,,,,10942801745,,
private,Samochód ratowniczo-gaśniczy,,,,yes,50.7077059,,23.0696425,,,,OSP Niedzieliska,10942838697,,
customers,,,,,,50.0884868,,19.948488,,,,,10942907840,,
customers,"Parter, na ścianie przy recepcji",,,,yes,52.1819423,,20.970673,,,,,10944767105,,
customers,"Pierwsze piętro, na ścianie, przy schodach",,,,yes,52.1819608,,20.9707719,,,,,10944767106,,
customers,"Parter, na filarze przy wejściu",,,,yes,52.1824749,,20.9657597,,,,,10944774005,,
customers,"Żłobek nr 71, na ścianie przy wejściu głównym",,,,yes,52.1820146,,20.9758925,,,,,10944785905,,
customers,Na ścianie przy wejściu (po prawej stronie zaraz za szklanymi drzwiami),,,,yes,51.094489,,16.9595983,,,,,10945696405,,
private,Star-Man 2.5/16,,,,yes,52.2477188,,16.614794,,,,,10945877905,112/999,
yes,Defibrylator AED znajduje się na ścianie zewnętrzenj budynku.,,,,,54.0056155,,16.9840425,,,24/7,Miejsko Gminny Ośrodek Pomocy Społecznej,10945920057,,
yes,Defibrylator AED znajduje się na ścianie zewnętrznej budynku.,,,,,51.1513523,,21.4900129,,,24/7,Ochotnicza Straż Pożarna w Jaworze Soleckim,10945977901,,
yes,na ścianie przy wejściu do restauracji,,,,no,52.1556393,,17.1622184,,,,,10946077405,,
private,W budynku Centrum Integracji Społecznej,,,,yes,54.1734033,,17.4925329,,,,,10946093500,,
yes,Na scianie przy wejściu głównym,,,,no,50.2300385,,22.1178479,,,,,10946658405,,
yes,Na ścianie żółtego kontenera.,,,,no,52.2321121,,20.2454947,,,,,10947365405,,
yes,Na ścianie przy wejściu głównym.,,,,no,52.2263278,,20.2476299,,,,,10947366509,,
yes,Na ścianie przy wejściu.,,,,no,52.2083753,,20.2204826,,,,,10947367406,,
yes,,,,,yes,50.9610233,,20.5398339,,,,,10948592405,,
customers,"Blisko kas,",,,,yes,53.1464281,,16.7461439,,,,Decathlon,10949805742,,
,Defibrylator AED znajduje się w budynku Pałacu Sztuki,,,,yes,50.0638698,,19.9347782,,,Mo-Su 10:00-18:00,Pałac Sztuki,10956816059,+48124226616,
private,Samochód ratowniczo-gaśniczy,,,,yes,50.2728944,,18.530778,,,,,10956818317,,
private,"HanseYachts Sp. z o.o. 
Ochrona pełni dyżur całodobowy, udostępni AED",,,,yes,53.543499,,14.7966708,,,,,10957425905,,
customers,Na słupie po środku hali magazynowej Aluwind,,,,yes,51.0340567,,16.9444499,,,,,10957498605,,
yes,Na ścianie budynku z lewej strony głównych drzwi wejściowych,,Defibrylator z elektrodami uniwersalnymi oraz kluczem pediatrycznym (możliwość zastosowania u osób dorosłych oraz dzieci),,no,51.9191399,,17.240291,,,24/7,Zespół Szkolno-Przedszkolny w Borku Wielkopolskim,10957863899,691737813,
,,,,,yes,52.9822181,,18.8229784,,,,Nadleśnictwo Dobrzejewice,10959222735,,
yes,Defibrylator AED znajduje się w budynku Ochotniczej Straży Pożarnej.,,,,yes,50.1117463,,18.7966686,,,24/7,Ochotnicza Straż Pożarna w Gardawicach,10959529390,,
customers,,,,,yes,51.1106175,,17.0228363,,,,,10961085705,,
customers,"Parter, na filarze przy wejściu",,,,yes,52.1821944,,20.9664261,,,,,10961383205,,
customers,"Parter, na filarze przy wejściu",,,,yes,52.1817181,,20.9658874,,,,,10961385605,,
customers,,,w poczekalni,,yes,52.4465134,,20.6521306,,,,,10962144057,,
customers,,,w poczekalni,,yes,52.4465393,,20.6524149,,,,,10962144058,,
customers,,,w poczekalni,,yes,52.4465079,,20.6520852,,,,,10962144059,,
customers,,,w poczekalni,,yes,52.4465355,,20.6523907,,,,,10962144060,,
customers,Sterownia na terenie zakładu Knauf,,,,yes,50.2103853,,19.1978884,,,,Knauf Jaworzno III sp. z o.o.,10964981205,+48 661 122 713,
yes,"Dyspozytornia Medyczna Lublin 
Lubelski Urząd Wojewódzki w Lublinie",,,,yes,51.2466845,,22.5163437,,,,,10965019705,999,
yes,Defibrylator AED znajduje się na ścianie zewnętrznej hali sportowej.,,,,,52.4153122,,20.7407176,,,,SP nr 7 imienia Orła Białego,10965215987,+48227755000,
customers,,,,,yes,53.1476463,,16.7405987,,,,Sąd Okręgowy w Poznaniu,10966292323,,
customers,W holu budynku szkoły,,,,yes,50.8522161,,20.6227959,,,,Szkoła Podstawowa nr 9 w Kielcach,10968172949,,
,,,,,,52.7318367,,15.2425049,,,,Urząd Miasta Gorzowa Wielkopolskiego,10968202478,,
,,,,,,52.6776722,,15.2152894,,,,OSP Ulim,10968202479,,
,,,,,,52.6993595,,15.313755,,,,OSP Deszczno,10968202481,,
,,,,,,52.6529093,,15.234818,,,,OSP Krasowiec,10968202484,,
,,,,,,52.6534439,,15.3685965,,,,OSP Brzozowiec,10968202486,,
,,,,,,52.6740903,,15.3095072,,,,OSP Deszczno,10968202489,,
yes,Przy wejściu do Urzędu Gminy,,,,no,53.8511185,,19.167003,,,,UG Mikołajki Pomorskie,10968204430,,
private,Samochód ratowniczo-gaśniczy,,,,yes,53.854968,,19.1619453,,,,OSP Mikołajki Pomorskie,10968204432,,
yes,w recepcji,,,,yes,51.8215393,,19.4344534,,,24/7,Fundacja Leny Grochowskiej,10971056021,,
yes,"Defibrylator znajduje się obok wejścia do marketu, przy „Strefie Klienta” w szafkach z alarmem świetlno-dźwiękowym",,,,yes,53.1536277,,18.1562912,,,Mo-Sa 06:30-22:00,Carrefour,10971057992,+48523269701,
,Defibrylator AED znajduje się na wyposażeniu Banku Spółdzielczego.,,,,,52.2016283,,17.4885137,,,Mo-Fr 08:00-15:15,Powiatowy Bank Spółdzielczy we Wrześni Oddział w Miłosławiu,10973138175,+48614383840,
yes,Przy wejściu głównym do szkoły,,,,no,50.2227938,,18.6641314,,,24/7,Miejska Szkoła Podstawowa z Oddziałami Integracyjnymi nr 2,10974542024,,
customers,W siedzibie MOPS,,,,yes,50.2529232,,19.0184547,,,,,10974571723,,
yes,Przy wejściu do PCK,,,,no,54.5398525,,17.7511349,,,24/7,Polski Czerwony Krzyż,10974743640,,
customers,Na ścianie obok recepcji przy wejściu,,,,yes,52.1837838,,20.9667251,,,,,10975473905,,
yes,Na ścianie budynku remizy,,,,no,50.4925225,,18.018296,,,24/7,OSP Gogolin,10976069382,,
private,,,,,yes,53.9185216,,14.247969,,,,,10978228106,,
yes,Przy drzwiach prawej wieży zamknięć,,,,no,49.4197867,,20.3219621,,,,,10979161936,,
private,W samochodzie strażackim,,,,,52.5556504,,18.9443424,,,,,10980096791,667 247 569,
private,Znajduje się na samochodzie pożarniczym,,,,,52.6673511,,18.8585915,,,,,10980101142,726 207 714,
yes,"Na ścianie budynku OSP Bystra Podhalańska, otwarcie kapsuły uruchamia syrenę strażacką",,KAPSUŁA AED ROTAID - PODGRZEWANA Z ALARMEM,,no,49.6459573,,19.780297,,,24/7,OSP Bystra Podhalańska,10980165805,,
yes,"Na ścianie, przy wejściu",,,,no,52.3211073,,20.9710032,,,,,10982215605,,
permissive,w informacji-lewa strona po wejściu,,,,,51.0938593,,16.9736116,,,,,10983694440,,
yes,,,,,yes,51.9114372,,17.2430745,,,,,10983754305,,
yes,Na ścianie na 1 piętrze w klatce schodowej.,,,,yes,50.7282169,,16.3969373,,,,,10983783005,,
,Na prawo od wejścia głównego,,,,yes,52.1816535,,20.8876078,,,,Restauracja „U Ochmanów”,10984108403,,
yes,"Defibrylator AED znajduje się na zewnętrzbej ścianie budynku, przy drzwiach garażowych",,,,,51.3619049,,20.7939374,,,24/7,Ochotnicza Straż Pożarna w Wieniawie,10988901865,+48663331656,
customers,,ul. Warszawska 4. Muzeum - Dom Rodziny Pileckich. W holu muzeum na ścianie przy windzie znajduje się kapsuła z defibrylatorem.,,,yes,52.7957637,,21.8836787,,,,,10989714005,,
customers,Na terenie Term Cieplickich,,,,yes,50.8596633,,15.6826647,,,,Termy Cieplickie,10991445822,,
yes,Defibrylator AED znajduje się w budynku Osiedlowego Domu Kultury,,,,yes,50.0358987,,19.2056948,,,Mo-Sa 09:00-19:30,Osiedlowy Dom Kultury Zasole,10994072300,+48338411195,
,"przy rejestracji, naprzeciwko wejścia",,,,yes,50.021587,,19.8889329,,,,Medicover,10994223756,,
yes,Na bocznej ścianie remizy OSP Dobroszyce,,,,no,51.2699145,,17.3451523,,,24/7,Ochotnicza Straż Pożarna w Dobroszycach,10994972405,,
yes,"Na elewacji z prawej strony od wejścia, od ul. Szkolnej",,,,no,52.3815846,,17.1614759,,,,,10995894305,+48 61 8978316,
private,W pojeździe ratowniczo-gaśniczym Mercedes Atego 399F22,,,,,52.4938434,,14.6536214,,,,Ochotnicza Straż Pożarna w Górzycy,10996640106,,
yes,Ściana budynku INNEKO,,,,no,52.7321679,,15.2455309,,,,,10996959608,,
yes,Przy bramie głównej cmentarza,,,,no,52.7494759,,15.2177971,,,24/7,,10996991405,,
yes,Na ścianie budynku Inneko RCS,,,,no,52.7401548,,15.2688249,,,,,10996997805,,
,Defibrylator znajduje się na wyposażeniu Zespołu Szkół Leśnych w Rogozińcu,,,,,52.2994485,,15.7680358,,,Mo-Fr 07:00-15:00,Zespół Szkół Leśnych w Rogozińcu,10997164001,+48683840241,
,,,,,,53.0124753,,18.6040023,,,,,10997716317,,
yes,Przy wejściu do szkoły,,,,no,53.6263013,,21.8135618,,,24/7,II Liceum Ogólnokształcące w Piszu,11001196015,,
yes,Przy wejściu głównym do Urzędu Miasta,,,,no,51.8002607,,15.2472539,,,24/7,Urząd Miejski w Nowogrodzie Bobrzańskim,11001274577,,
yes,defibrylator znajduje się na wyposażeniu pojazdu pożarniczego,,,,yes,52.2186704,,16.3615786,,,,,11001317905,+48477717411,
yes,defibrylator znajduje się na wyposażeniu pojazdu pożarniczego,,,,,52.2179719,,16.3645075,,,,,11001325605,+48477717411,
yes,W Centrum Przesiadkowym w Szczygłowicach,,,,yes,50.1886511,,18.6221023,,,,,11001346513,,
yes,W Centrum Przesiadkowym FOCH,,,,yes,50.2269866,,18.6573652,,,,,11001346514,,
yes,Na terenie Stadionu Miejskiego,,,,no,50.2191993,,18.6800808,,,24/7,MOSiR Knurów,11001346515,,
yes,Na budynku Straży Miejskiej,,,,no,50.2206789,,18.6685723,,,24/7,Straż Miejska,11001346520,,
yes,Przy wejściu do szkoły,,,,no,50.1888265,,18.6257277,,,24/7,Miejska Szkoła Podstawowa nr 4,11001346521,,
yes,Przy wejściu do szkoły,,,,no,50.2305174,,18.6585319,,,24/7,Miejska Szkoła Podstawowa nr 6,11001346522,,
yes,Przy wejściu do szkoły,,,,no,50.2082762,,18.6424744,,,24/7,Miejska Szkoła Podstawowa nr 3,11001346523,,
yes,Przy wejściu do szkoły,,,,no,50.2223156,,18.6763665,,,24/7,Miejska Szkoła Podstawowa nr 1,11001346524,,
yes,Przy wejściu do szkoły,,,,no,50.2326461,,18.6564978,,,24/7,Miejska Szkoła Podstawowa nr 7,11001346525,,
yes,Przy wejściu do szkoły,,,,no,50.2338586,,18.6537469,,,24/7,Miejska Szkoła Podstawowa nr 9,11001458672,,
permissive,"Defibrylator AED znajduje się na pierwszym piętrze, obok pokoju numer 7",,,,yes,50.0385029,,19.2224286,,,,Urząd Miasta w Oświęcimiu. Wydział Spraw Obywatelskich,11001731224,+48338429100,
yes,Na ścianie remizy OSP,,,,no,52.0238426,,15.7343113,,,,,11002189707,,
yes,Defibrylator AED znajduje się na budynku OSP w Bodzentynie.,,,,,50.9410083,,20.954259,,,24/7,Ochotnicza Straż Pożarna w Bodzentynie,11006947902,,
yes,Defibrylator AED znajduje się przy wejściu do sklepu Lewiatan.,,,,,50.9406331,,20.9575099,,,24/7,Lewiatan,11007043017,,
yes,Defibrylator AED znajduje się na zewnętrzej ścianie budynku szkoły podstawowej.,,,,,50.9442667,,20.9485674,,,24/7,Szkoła Podstawowa w Bodzentynie,11007055162,,
yes,Defibrylator AED znajduje się na zewnętrznej ścianie budynku Delikatesy Centrum.,,,,,50.9430229,,20.9441444,,,24/7,Delikatesy Centrum,11007073665,,
customers,"W budynku ZUS, przy portierni/informacji ogólnej, pod telewizorem",,,,yes,50.0400937,,22.0111042,,,Mo 8:00-17:00; Tu-Fr 8:00-15:00,,11007741106,,
customers,"W budynku MPWiK, przy wejściu",,,,yes,50.0354926,,22.010612,,,Mo-Fr 07:00-15:00,,11007761405,,
customers,"W LuxMed, na drugim piętrze Millenium Hall",,,,yes,50.0277816,,22.0134386,,,Mo-Fr 08:00-20:00; Sa 10:00-14:00,,11007847705,,
customers,Przy recepcji Karowa Office pod telewizorem,,,,yes,50.0267404,,22.0162023,,,,,11007871605,,
customers,"W budynku pogotowia ratunkowego, obok izby przyjęć",,,,yes,50.0338848,,21.9967459,,,24/7,,11007910105,,
customers,"Na korytarzu, przy tylnim wyjściu obok schodów",,,,yes,50.0364596,,21.9989099,,,,,11007924105,,
private,Defibryaltor AED znajduje się na portiernii bramy głównej przy ulicy Annopol 3,,,,,52.3018454,,21.0196432,,,,,11009686312,,
private,"Defibrylator jest dostępny w biurze firmy w godzinach otwarcia tj. Od pon do pt. 8:00-18:00
Soboty 8:00-13:00
W każdym innym czasie po uprzednim kontakcie telefonicznym",,,,yes,52.150289,,16.7499493,,,,,11010134105,606524875,
yes,,Remiza Ochotniczej Straży Pożarnej w Miłkowicach,,,yes,51.2553982,,16.0616443,,,,OSP Miłkowice,11011640314,998/112,
yes,Na ścianie przy wejściu,,,,yes,52.4940684,,14.6541953,,,,,11011681111,95 7591211,
customers,Na ścianie przy wejściu,,,,yes,52.4944879,,14.6561037,,,,,11011773105,95 7591236,
yes,Na ścianie remizy,,,,no,52.2384585,,16.3928766,,,24/7,OSP Grąblewo,11011882093,,
yes,Na ścianie zewnętrznej budynku Inkubatora Przedsiębiorczości,,,,no,52.7255276,,15.2447754,,,,,11011906206,,
,Sekretariat firmy,,,,yes,52.3688791,,17.3826029,,,Mo-Fr 08:00-16:00,Ricor Polska Sp. z o. o.,11011996605,,
customers,Lobby desk,,,,yes,52.1942512,,20.940779,,,,,11012127005,,
customers,Recepcja,,,,yes,52.1941345,,20.941412,,,,,11012127505,,
private,Państwowa Straż Pożarna,,,,yes,52.194245,,20.8860418,,,,,11012134405,,
customers,W wybranych pojazdach Ochotniczej Straży Pożarnej Ursus,,,,yes,52.194383,,20.8861829,,,,,11012134805,,
yes,Defibrylator AED znajduje się na zewnętrznej ścianie budynku,,,,,51.5584875,,23.5614205,,,24/7,Straż Graniczna - Nadbużański Oddział - Placówka Włodawa,11012191113,+48825727400,
yes,,,,,yes,51.2303692,,18.5775032,,,,,11012417607,,
yes,Ogólnodostępny defibrylator AED znajduje się na zewnątrz przy wejściu głównym.,,,,no,51.2225718,,18.568568,,,,Przedsiębiorstwo Komunalne Sp. z o.o. w Wieluniu,11012434105,,
customers,Składowisko Odpadów Komunalnych w Rudzie,,,,yes,51.1911851,,18.6304629,,,,,11012448605,,
customers,,,,,yes,52.4966779,,14.6500751,,,,,11013454005,95 7591296,
yes,,,,,no,50.2363052,,18.9452613,,,,,11014301005,,
private,Defibrylator znajduje się w samochodach strażackich. W razie potrzeby użycia skontaktować się z centralą alarmową (112). Strażacy natychmiastowo dostaną wiadomość o potrzebie udzielenia pomocy,,,,,52.155534,,20.1797011,,,,,11014556505,112,
yes,,,,,yes,51.6764871,,16.7318716,,,,,11016643405,,
yes,,,,,no,51.676509,,16.7317685,,,,,11016644305,,
yes,,,,,no,51.6771898,,16.7317112,,,,,11016644705,,
private,Na wyposażeniu samochodu ratowniczo-gaśniczego,,,,yes,53.8233256,,14.8415975,,,,Ochotnicza Straż Pożarna w Wysokiej Kamieńskiej,11017266405,,
customers,Na klatce schodowej na parterze przychodni,,,,yes,52.707784,,16.3832378,,,,,11017350379,,
yes,Na słupku przy chodniku w pobliżu Domu Kultury Stokrotka,,,,no,52.3833708,,16.8212727,,,24/7,Dom Kultury Stokrotka,11017365102,,
yes,W szafeczce na ścianie przy wejściu do remizy,,,,no,49.6446751,,22.3003459,,,24/7,OSP Dobra Szlachecka,11017372719,,
yes,Na stanowisku dla ratowników w Parku Lisiniec,,,,no,50.8084046,,19.0772712,,,24/7,Park Lisiniec,11017373116,,
yes,,,,,yes,50.9610233,,20.5398339,,,,,11017390105,,
private,,,,,,53.7658956,,20.5001271,,,,,11017402905,,
yes,Na kościele,,,,,49.6173743,,22.2720828,,,,,11017982029,,
,,,,,,49.8211613,,19.0427531,,,,,11018078651,,
customers,Dental Caffe,,,,yes,51.957278,,15.4919235,,,Mo-We 08:00-21:00; Th-Fr 8:00-16:00; Sa 8:00-14:00,Dental Caffe,11019631807,+48534219037,
,samochód pożarniczy marki MAN o kryptonimie PF 339-52,,,,yes,52.2856685,,16.9951603,,,24/7,OSP Kamionki,11021243550,511 084 804,
yes,Przy PKSie na Podmiejskiej,,,,,52.7408099,,15.2684453,,,24/7,,11021664240,,
yes,Na budynku Gorzowskiego Rynku Hurtowego,,,,no,52.7258239,,15.2456251,,,24/7,Gorzowski Rynek Hurtowy,11021664241,,
yes,Na portierni Inneko,,,,yes,52.7320681,,15.245315,,,24/7,Inneko,11021664243,,
yes,Na stadionie Józefovii,,,,no,52.1318084,,21.2511399,,,24/7,,11021707914,,
yes,"Przy wejściu, wewnątrz budynku Rzeszowskiego Towarzystwa Pomocy",,,,yes,50.0424864,,22.0161892,,,,,11022144305,,
customers,"W przychodni wojskowej, na korytarzu, obok pokoju nr 7",,,,yes,50.0326624,,21.9922681,,,,,11022238105,,
customers,"Wewnątrz budynku B/S/H/ Sprzęt Gospodarstwa Domowego, na klatce schodowej, na wprost od wejścia",,,,yes,50.0352223,,21.9917825,,,,,11022317805,,
yes,Defibrylator AED znajduje się wewnątrz budynku OSP.,,,,yes,49.806669,,21.4365014,,,24/7,Ochotnicza Straż Pozarna w Kołaczycach,11024806056,,
yes,Defibrylator AED znajduje się na zewnętrznej ścianie budynku.,,,,,51.2113838,,17.6760292,,,24/7,Ochotnicza Straż Pozarna w Radzowicach,11024831153,,
customers,"Defibrylator znajduje się w biurze firmy. Dostępny od pon. - pt. 8:00-18:00
oraz w soboty 8:00-13:00",,,,yes,52.2734877,,16.6913869,,,,,11025034105,606524875,
